Player,Weight (kg),Height (cm),Birthday,Year Turned Pro,Right-Left-Handed,Two-One-Backhanded,Matches,Wins,Losses,Winning Ratio,Ace (%),Double Fault (%),1st Serve In (%),1st Serve Win (%),2nd Serve Win (%),Total Points Win (%),Return Points Win (%),Dominant Rate
Yu  Hsiang Chiu,78.0,180.0,1994-11-05,,1,1,69,17,52,0.2463768115942029,5.574999999999999,7.550000000000001,59.625,67.42500000000001,47.075,44.574999999999996,28.525,0.71
Fabio Mercuri,0.0,0.0,1994-02-09,,1,1,68,19,49,0.27941176470588236,3.266666666666667,3.1666666666666665,63.99999999999999,59.13333333333333,53.5,43.93333333333334,28.100000000000005,0.7066666666666667
Yuki Matsuo,0.0,0.0,1990-10-15,,,,69,20,49,0.2898550724637681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinta Fujii,0.0,0.0,1988-11-22,,,,68,16,52,0.23529411764705882,4.542857142857143,4.371428571428572,56.38571428571429,65.64285714285715,44.857142857142854,45.871428571428574,33.84285714285714,0.8157142857142856
Irakli Ushangishvili,0.0,0.0,1982-02-09,,,,69,29,40,0.42028985507246375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Barki,0.0,0.0,2000-05-26,,,,66,27,39,0.4090909090909091,4.566666666666666,6.199999999999999,56.300000000000004,73.43333333333332,48.93333333333334,51.449999999999996,41.13333333333333,1.1933333333333334
Geronimo Espin Busleiman,0.0,0.0,1997-12-02,,,,68,30,38,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas Mies,84.0,188.0,1990-08-21,2013,1,1,68,30,38,0.4411764705882353,5.116666666666666,4.999999999999999,63.19166666666666,68.79166666666667,50.18333333333333,51.80833333333334,42.15833333333334,1.2033333333333334
Doug Crawford,98.0,188.0,1949-10-15,,1,,68,19,49,0.27941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jessy Kalambay,97.0,193.0,1992-10-30,,1,,67,17,50,0.2537313432835821,6.55,4.15,57.95,72.55,46.65,46.6,28.950000000000003,0.8200000000000001
Gokberk Ergeneman,0.0,0.0,1995-09-01,,,,66,12,54,0.18181818181818182,0.0,5.3,56.0,42.9,48.5,43.2,40.6,0.74
Ayoub Chakrouni,0.0,0.0,1991-06-10,,,,65,18,47,0.27692307692307694,0.6625000000000001,6.1875,63.800000000000004,42.7125,32.324999999999996,35.6,31.599999999999998,0.5275000000000001
Javier Restrepo,0.0,0.0,,,1,,67,23,44,0.34328358208955223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruikai Wang,77.0,178.0,1992-08-06,,0,,67,15,52,0.22388059701492538,3.964999999999999,6.955,55.63499999999999,61.749999999999986,43.7,42.220000000000006,28.980000000000008,0.7175
Marin Draganja,78.0,185.0,1991-05-13,,1,0,64,18,46,0.28125,6.98421052631579,5.8,60.494736842105254,68.5421052631579,50.51052631578947,48.33157894736843,35.205263157894734,0.9726315789473683
Ralph Regus,0.0,0.0,1990-07-18,,0,,67,22,45,0.3283582089552239,4.7,7.8,43.8,71.4,38.9,43.8,33.3,0.71
Joshua Luck,0.0,0.0,1995-11-20,,,,27,4,23,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keivon Tabrizi,73.0,180.0,1996-07-23,,1,1,66,18,48,0.2727272727272727,2.2,13.3,48.9,59.1,26.1,34.1,25.6,0.44
Peter Vajda,85.0,191.0,1996-05-10,,1,1,63,22,41,0.3492063492063492,5.942857142857142,8.1,59.48571428571429,62.64285714285715,43.81428571428571,44.9,33.91428571428572,0.8685714285714285
Marco Mosciatti,68.0,168.0,1997-07-16,,0,1,34,8,26,0.23529411764705882,2.2666666666666666,15.833333333333334,55.63333333333333,70.16666666666667,33.0,45.666666666666664,38.6,0.8366666666666668
Lennart Zynga,0.0,0.0,1991-10-21,,1,1,66,25,41,0.3787878787878788,11.0,7.466666666666666,56.03333333333333,76.56666666666668,36.3,45.0,30.666666666666668,0.7733333333333333
Ronit Singh Bisht,0.0,0.0,1996-04-06,,1,1,66,34,32,0.5151515151515151,0.0,9.1,47.7,42.9,47.8,39.4,34.5,0.63
Julian Busch,90.0,0.0,1993-12-21,,1,1,62,19,43,0.3064516129032258,0.9,3.7,56.1,60.0,55.3,48.6,39.6,0.94
George Jecminek,0.0,0.0,1987-01-30,,1,1,66,22,44,0.3333333333333333,4.0,9.0,54.0,68.5,37.0,44.1,31.2,0.68
Amit Naor,82.0,178.0,1967-07-25,,1,,66,21,45,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sheng Hao Zhou,68.0,175.0,1996-10-07,,,,65,16,49,0.24615384615384617,1.7333333333333334,2.766666666666667,72.89166666666667,55.09166666666667,47.14166666666666,44.375,34.791666666666664,0.9033333333333332
Arturs Lazdins,0.0,0.0,1997-04-09,,1,1,65,14,51,0.2153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giorgi Javakhishvili,0.0,0.0,1995-10-23,,1,1,65,20,45,0.3076923076923077,0.0,25.6,56.4,59.1,17.6,32.3,19.2,0.33
Ken Onoda,75.0,185.0,1988-04-13,,1,0,64,19,45,0.296875,10.3,4.26,60.739999999999995,72.76,42.480000000000004,43.839999999999996,27.28,0.7160000000000001
Adil Shamasdin,73.0,180.0,1982-05-23,2008,1,1,65,27,38,0.4153846153846154,11.1,6.7,55.6,36.0,30.0,25.0,11.1,0.17
Hugo Di Feo,68.0,178.0,1995-04-18,,1,1,65,23,42,0.35384615384615387,2.209090909090909,7.6909090909090905,59.85454545454545,59.48181818181818,41.172727272727265,44.26363636363636,36.34545454545455,0.7954545454545454
Adam Thornton Brown,0.0,0.0,1991-05-15,,,,65,14,51,0.2153846153846154,5.800000000000001,9.733333333333333,51.70000000000001,63.13333333333333,48.86666666666667,39.666666666666664,21.566666666666666,0.4633333333333334
Dominic Inglot,94.0,198.0,1986-03-06,,1,0,65,30,35,0.46153846153846156,12.11764705882353,3.9470588235294124,62.776470588235284,75.48235294117647,52.31176470588235,51.32941176470588,34.38235294117648,1.2188235294117646
Denis Naegelen,0.0,0.0,1952-03-14,,1,,65,27,38,0.4153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bogdan Pavel,0.0,0.0,1999-06-11,,,,82,35,47,0.4268292682926829,7.487500000000001,5.1375,53.2125,70.2625,43.9,44.9875,31.137500000000003,0.7650000000000001
Tomohiro Masabayashi,70.0,170.0,1998-03-05,,1,1,98,40,58,0.40816326530612246,4.45,2.4499999999999997,53.13333333333333,61.13333333333333,55.68333333333334,47.416666666666664,36.46666666666667,0.9766666666666669
Daniel Skripnik,0.0,0.0,1993-07-20,,1,1,64,18,46,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheng Peng Hsieh,91.0,180.0,1991-09-22,2010,0,1,66,18,48,0.2727272727272727,6.544827586206897,10.420689655172414,53.46551724137932,64.54827586206896,42.93793103448276,44.313793103448276,32.175862068965515,0.746896551724138
John Peers,82.0,188.0,1988-07-25,2011,1,1,64,35,29,0.546875,8.787500000000001,3.7625,61.375,69.54374999999999,44.59375,46.087500000000006,31.643750000000004,0.8075
Alexander Perfilov,80.0,193.0,1985-05-17,,1,1,64,24,40,0.375,0.0,9.4,59.4,60.5,30.8,43.2,37.7,0.73
Danny Saltz,79.0,193.0,1961-07-30,,1,,64,29,35,0.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenichi Hirai,0.0,0.0,1950-03-19,,1,,64,20,44,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Lebedyn,68.0,175.0,1996-04-25,,0,1,63,22,41,0.3492063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie Ridout,67.0,157.0,1995-04-19,,1,1,63,21,42,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flemming Peters,77.0,178.0,1995-10-24,,1,1,63,12,51,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xi Qi,70.0,180.0,1996-08-09,,1,0,61,17,44,0.2786885245901639,2.338888888888889,3.505555555555555,64.91666666666669,59.205555555555556,45.300000000000004,46.75555555555556,39.355555555555554,0.9722222222222224
Juan Matias Gonzalez Carrasco,0.0,0.0,1994-02-18,,,,63,21,42,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egor Kovalev,75.0,180.0,1991-06-20,,1,1,48,8,40,0.16666666666666666,1.0499999999999998,20.150000000000002,46.625,53.15,29.1,34.475,28.049999999999997,0.5475
Gene Stuart Malin,0.0,0.0,1948-10-01,,1,,63,22,41,0.3492063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gianluca Acquaroli,0.0,0.0,1994-10-27,,,,31,10,21,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Sandkaulen,78.0,178.0,1997-12-29,,1,0,44,13,31,0.29545454545454547,3.7399999999999998,4.62,56.519999999999996,66.0,45.92,45.1,31.759999999999998,0.75
Petr Iamachkine,75.0,180.0,1996-04-03,,1,1,21,5,16,0.23809523809523808,1.8,3.75,57.3,46.45,42.55,40.55,35.5,0.6599999999999999
Anvit Bendre,73.0,175.0,1995-02-27,,1,1,62,13,49,0.20967741935483872,5.666666666666667,6.6499999999999995,42.76666666666667,63.06666666666666,38.4,40.36666666666667,27.583333333333332,0.55
Sergis Kyratzis,0.0,0.0,1995-05-12,,0,1,49,13,36,0.2653061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yang Lu,0.0,0.0,1992-09-19,,,,62,14,48,0.22580645161290322,0.7,0.9,67.05,53.5,45.65,42.2,32.25,0.665
Philip Lang,0.0,0.0,1990-10-07,,1,1,50,22,28,0.44,11.95,5.35,60.55,82.0,46.45,54.8,42.15,1.8
Alessandro Damiano Ventre,0.0,0.0,1985-06-26,,,,53,19,34,0.3584905660377358,6.949999999999999,6.199999999999999,52.5,67.7,48.85,49.25,39.0,1.06
David Szintai,0.0,0.0,1997-06-09,,1,1,61,15,46,0.2459016393442623,5.8,2.45,50.625,63.85,48.0,44.699999999999996,29.924999999999997,0.6799999999999999
Harry David Meehan,0.0,0.0,1994-12-19,,0,1,61,15,46,0.2459016393442623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salifu Mohammed,0.0,0.0,1986-12-16,,,,61,31,30,0.5081967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Hubble,0.0,0.0,1986-03-25,,,,17,5,12,0.29411764705882354,5.6,2.8,57.7,73.2,60.0,46.3,23.1,0.71
Andres Andrade,73.0,180.0,1998-12-14,,1,1,169,103,66,0.6094674556213018,3.797916666666666,5.264583333333333,56.054166666666674,67.30833333333335,49.708333333333336,50.73333333333333,42.10833333333334,1.1312499999999999
Jonathan Binding,82.0,185.0,1993-03-13,,0,1,29,11,18,0.3793103448275862,4.6,7.300000000000001,56.85,63.7,47.8,45.45,32.9,0.7949999999999999
Igor Saveljic,82.0,193.0,1995-08-17,,1,1,30,8,22,0.26666666666666666,4.9,7.3,57.4,68.5,37.5,47.400000000000006,39.7,0.895
Francesco Bessire,80.0,188.0,1994-02-21,,1,1,59,12,47,0.2033898305084746,0.8333333333333334,6.3999999999999995,61.43333333333334,51.36666666666667,30.400000000000002,37.63333333333333,31.333333333333332,0.57
Darius Florin Bragusi,74.0,180.0,1993-06-18,,1,0,60,22,38,0.36666666666666664,0.0,2.2,62.2,57.1,64.7,39.4,22.2,0.56
Stephan Hoiss,0.0,0.0,1989-08-01,,,,58,18,40,0.3103448275862069,1.5,1.7444444444444445,56.76666666666667,61.72222222222222,43.57777777777778,43.34444444444445,30.84444444444444,0.8322222222222222
Juan Antonio Rodriguez,68.0,180.0,1962-05-05,,1,,60,25,35,0.4166666666666667,0.0,3.1,75.4,55.1,25.0,42.9,36.2,0.69
Jacob Kahoun,64.0,173.0,1992-04-05,,1,1,60,18,42,0.3,4.1,5.2,52.6,58.8,43.5,42.3,25.0,0.52
Lukas Marsoun,0.0,0.0,1986-02-07,,1,1,49,14,35,0.2857142857142857,1.3,7.7,57.7,60.0,39.4,44.0,33.9,0.7
Michael Kures,77.0,185.0,1964-07-25,,1,,59,22,37,0.3728813559322034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Constant De La Bassetiere,80.0,185.0,1998-01-22,,1,1,29,8,21,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Cruz Estevarena,0.0,0.0,1994-09-13,,,,29,6,23,0.20689655172413793,0.0,5.3,44.7,41.2,23.8,26.5,20.0,0.29
Tommaso Lago,0.0,0.0,1992-04-09,,,,57,13,44,0.22807017543859648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lukas Koncilia,0.0,0.0,1987-07-27,,,,57,15,42,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesper Brunstrom,0.0,0.0,1987-02-17,,,,50,12,38,0.24,0.0,2.4,75.6,48.4,20.0,35.6,30.4,0.52
Kevin Moir,79.0,188.0,1961-10-14,,1,,58,21,37,0.3620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phassawit Burapharitta,0.0,0.0,1992-12-24,,,,57,24,33,0.42105263157894735,2.8,4.8428571428571425,64.8,53.728571428571435,42.81428571428571,42.05714285714286,33.614285714285714,0.6900000000000001
Ciprian Alexandru Porumb,0.0,0.0,1993-01-24,,1,1,56,12,44,0.21428571428571427,0.0,15.6,65.6,66.7,31.8,42.5,28.6,0.63
Francisco Dias,90.0,183.0,1992-05-01,,1,1,57,20,37,0.3508771929824561,3.733333333333333,8.999999999999998,55.11666666666667,60.43333333333333,35.18333333333333,42.73333333333334,35.43333333333334,0.755
Juan Nunez,85.0,191.0,1956-09-23,,1,,57,20,37,0.3508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomas Gerini,71.0,170.0,1995-07-20,,1,1,61,17,44,0.2786885245901639,2.3666666666666667,6.233333333333333,71.60000000000001,52.4,31.03333333333333,43.333333333333336,37.93333333333333,0.7766666666666667
Jonathan Stenberg,0.0,0.0,1989-08-21,,,,30,5,25,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikolas Walterscheid Tukic,0.0,0.0,1996-11-27,,1,1,27,3,24,0.1111111111111111,0.0,6.7,60.0,22.2,16.7,18.0,16.1,0.2
Alberto Rojas Maldonado,70.0,175.0,1988-02-27,,1,,39,14,25,0.358974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clifford Enosoregbe,0.0,0.0,1990-10-19,,,,55,16,39,0.2909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raul Isaias Rosas Zarur,80.0,183.0,1989-05-04,,1,1,56,6,50,0.10714285714285714,2.3333333333333335,12.233333333333334,53.63333333333333,54.800000000000004,35.93333333333334,37.900000000000006,29.683333333333337,0.62
Philipp Schroll,0.0,0.0,1996-06-12,,,,55,16,39,0.2909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamil Gajewski,0.0,0.0,1995-02-05,,,,55,19,36,0.34545454545454546,10.9,10.3,45.3,64.1,40.2,38.7,25.15,0.5
Samuel Shropshire,82.0,188.0,1994-11-20,,1,1,55,22,33,0.4,6.0,7.366666666666667,58.56666666666666,68.46666666666665,49.73333333333333,50.9,40.03333333333334,1.0433333333333332
Felipe Cunha Silva,78.0,180.0,1997-03-31,,1,0,55,15,40,0.2727272727272727,2.04,8.7,55.4,58.42,43.4,44.31999999999999,36.88,0.836
Keisuke Numajiri,0.0,0.0,1995-09-25,,1,,55,14,41,0.2545454545454545,0.0,10.4,60.4,48.3,36.8,36.4,27.5,0.49
Daniel Tamir,0.0,0.0,1996-04-14,,,,55,10,45,0.18181818181818182,0.0,0.0,70.0,64.3,25.0,39.8,29.2,0.61
Marshall Tutu,0.0,0.0,1992-03-13,,1,,55,13,42,0.23636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lofo Ramiaramanana,72.0,175.0,1989-06-14,,0,1,55,12,43,0.21818181818181817,1.1,6.0,66.05000000000001,45.05,25.0,28.6,16.25,0.255
Yuriy Kryvoy,0.0,0.0,1995-01-27,,1,1,55,14,41,0.2545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefan Borg,0.0,0.0,1983-06-15,,,,55,20,35,0.36363636363636365,3.2249999999999996,6.775,55.7,62.60000000000001,44.325,46.050000000000004,37.824999999999996,0.8724999999999999
Franco Ribero,82.0,188.0,1999-09-09,,1,1,81,34,47,0.41975308641975306,1.7874999999999999,3.0,66.69375000000001,63.018750000000004,46.1,48.38125,39.34374999999999,0.9793749999999999
Shotaro Goto,0.0,0.0,1994-08-04,,,,56,20,36,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pavel Tsoy,75.0,0.0,1995-09-19,,1,1,54,8,46,0.14814814814814814,2.7937499999999997,7.393749999999999,66.78125,55.768750000000004,41.5,41.53750000000001,31.5,0.7325
Jae Min Seol,84.0,193.0,1990-01-15,,1,0,53,23,30,0.4339622641509434,12.0,4.0,46.7,60.0,45.0,43.8,35.2,0.73
Guillermo Nunez,0.0,0.0,1995-07-22,,,,54,23,31,0.42592592592592593,2.9,11.4,42.9,33.3,10.0,24.2,29.0,0.36
Marcelo Plaza,78.0,180.0,1994-01-27,,1,0,54,16,38,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quim Sorni Chavarria,0.0,0.0,1997-04-02,,,,53,16,37,0.3018867924528302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Montes,73.0,0.0,1996-10-05,,1,1,52,10,42,0.19230769230769232,1.6875,10.2875,58.762499999999996,54.425,37.862500000000004,43.1875,39.6,0.77625
Sagar Ahuja,88.0,185.0,1991-11-07,,1,1,49,7,42,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tejas Chaukulkar,0.0,0.0,1989-10-24,,,,53,12,41,0.22641509433962265,3.88,4.819999999999999,62.74000000000001,62.68000000000001,45.839999999999996,46.660000000000004,36.7,0.892
Worapol Thongkamcho,0.0,0.0,,,1,,53,34,19,0.6415094339622641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naoki Takeda,0.0,0.0,1993-06-11,,,,53,16,37,0.3018867924528302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Murray,84.0,191.0,1986-02-13,2004,0,1,53,20,33,0.37735849056603776,4.533333333333334,10.833333333333334,52.36666666666667,52.199999999999996,43.300000000000004,39.86666666666667,30.96666666666667,0.6566666666666666
Ashley Fisher,78.0,183.0,1975-09-25,1998,1,,15,3,12,0.2,0.85,2.75,72.19999999999999,52.15,28.0,37.9,27.9,0.5249999999999999
Alex Lawson,85.0,191.0,1994-01-31,2016,0,1,30,4,26,0.13333333333333333,5.7892857142857155,6.803571428571431,64.32857142857144,61.800000000000004,40.46428571428571,43.97857142857144,33.11785714285713,0.7832142857142859
Felipe Derdoy,0.0,0.0,1997-02-09,,,,26,7,19,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefan Vujic,0.0,0.0,1998-03-31,,1,1,62,14,48,0.22580645161290322,7.9,4.4,69.30000000000001,57.849999999999994,38.35,40.650000000000006,27.65,0.5700000000000001
Dmitry Mnushkin,0.0,0.0,1996-04-29,,,,52,14,38,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Kopinski,77.0,183.0,1993-06-02,,1,,51,10,41,0.19607843137254902,6.3,9.655555555555559,51.86666666666666,65.44444444444443,37.63333333333333,42.566666666666656,32.733333333333334,0.6922222222222222
Nebojsa Peric,80.0,185.0,1992-08-18,,1,,52,11,41,0.21153846153846154,4.65,4.35,58.8,71.25,48.5,48.650000000000006,36.4,1.1099999999999999
Jae Won Choi,0.0,0.0,1989-09-29,,,,52,16,36,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joseph Cadogan,0.0,0.0,1989-01-23,,0,1,45,11,34,0.24444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Moreno Figueroa,76.0,180.0,1988-04-18,,1,1,45,8,37,0.17777777777777778,4.7250000000000005,9.299999999999999,49.525,63.849999999999994,27.075,35.65,23.275000000000002,0.42499999999999993
Joel Kielbowicz,0.0,0.0,1983-04-20,,,,51,19,32,0.37254901960784315,9.1,1.8,65.5,50.0,52.6,42.2,33.3,0.68
Robert Constantinovici,0.0,0.0,1995-03-01,,,,51,13,38,0.2549019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sami Huurinainen,0.0,0.0,1981-08-12,,,,51,13,38,0.2549019607843137,4.5,3.45,63.17500000000001,66.225,43.85,45.949999999999996,33.275,0.8724999999999999
Zhuoyang Qiu,36.0,185.0,1996-06-23,,1,1,51,10,41,0.19607843137254902,4.2,6.40625,56.25000000000001,58.275000000000006,42.525000000000006,41.249999999999986,30.574999999999996,0.75875
He Feng,78.0,191.0,1993-02-11,,1,1,51,9,42,0.17647058823529413,3.175,3.55,60.05,52.099999999999994,29.9,36.55,29.5,0.5475
Dane Webb,0.0,0.0,1992-12-29,,,,46,16,30,0.34782608695652173,5.725,3.9,64.775,60.975,43.775000000000006,44.7,33.175000000000004,0.78
Isade Juneau,77.0,183.0,1991-06-05,,1,1,51,12,39,0.23529411764705882,6.225,2.075,56.625,65.25,42.3,43.15,30.875,0.71
Danny Thomas,79.0,183.0,1999-11-22,2017,0,1,50,17,33,0.34,4.38125,4.3,55.99999999999999,64.85624999999999,54.1,48.00625,36.5875,1.00125
Victor Ouvrard,0.0,0.0,1992-05-13,,,,49,14,35,0.2857142857142857,5.3,5.825,57.425000000000004,62.575,46.1,45.075,34.2,0.8325
Fatih Taha Erun,0.0,0.0,1994-07-05,,,,50,5,45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Efferding,84.0,188.0,1993-05-04,,1,1,44,18,26,0.4090909090909091,3.6,7.2,54.2,84.4,47.4,46.9,28.3,0.87
Bernard Balleret,0.0,0.0,1954-05-11,,1,,50,21,29,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dor Belfer,82.0,0.0,1993-03-16,,0,1,50,10,40,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nino Portales,0.0,0.0,1996-12-28,,,,49,12,37,0.24489795918367346,6.35,7.199999999999999,51.25,70.4,40.75,40.8,25.2,0.565
Anton Chekhov,77.0,185.0,1992-09-15,,1,1,54,9,45,0.16666666666666666,4.115384615384615,9.046153846153846,56.16923076923078,51.83846153846154,40.06923076923077,39.676923076923075,32.47692307692308,0.6223076923076923
Jolan Cailleau,0.0,0.0,1995-06-28,,,,49,22,27,0.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Simunek,0.0,0.0,1993-07-09,,,,49,14,35,0.2857142857142857,3.4,1.0333333333333334,56.56666666666666,58.166666666666664,48.03333333333333,42.86666666666667,31.599999999999998,0.6833333333333332
Punnakrit Kritakara,68.0,175.0,1993-06-03,,1,1,7,1,6,0.14285714285714285,4.5,12.1,48.5,50.0,38.2,42.3,40.4,0.72
Xiao Gong,75.0,178.0,1992-01-05,,0,1,49,14,35,0.2857142857142857,2.86,2.64,62.5,53.260000000000005,49.22,40.36,26.26,0.554
Victor Poncelet,0.0,0.0,1997-12-26,,,,48,14,34,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Thour,81.0,183.0,1994-11-27,,1,1,24,8,16,0.3333333333333333,7.2,5.025,56.275000000000006,66.3,40.0,43.925,31.0,0.73
Amirvala Madanchi,0.0,0.0,1994-07-17,,1,1,48,12,36,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Junior Storme,0.0,0.0,1994-12-13,,0,,48,10,38,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denis Kapric,0.0,0.0,1994-08-24,,,,48,10,38,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neeraj Elangovan,0.0,0.0,1995-02-02,,,,48,8,40,0.16666666666666666,6.15,17.299999999999997,42.75,59.599999999999994,23.45,31.400000000000002,17.049999999999997,0.28
James Cluskey,0.0,0.0,1986-08-18,,1,,21,4,17,0.19047619047619047,7.7,5.1,59.0,73.9,46.9,41.4,10.9,0.29
Bruce Strachan,0.0,0.0,1994-01-27,,,,47,13,34,0.2765957446808511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berk Iliescu,77.0,178.0,1997-01-28,,0,0,47,4,43,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan Johansson,0.0,0.0,1994-03-29,,,,47,14,33,0.2978723404255319,1.2,8.3,51.2,49.0,31.55,35.15,29.5,0.48
David Barclay,77.0,180.0,1990-09-06,,1,1,47,3,44,0.06382978723404255,5.6375,5.7124999999999995,58.287499999999994,67.8875,44.6625,46.2625,32.9,0.8150000000000001
Siyu Liu,88.0,191.0,1995-11-01,,,,47,10,37,0.2127659574468085,10.700000000000001,4.183333333333334,60.56666666666666,67.76666666666667,46.78333333333333,43.53333333333334,26.3,0.6516666666666667
Sergio Monges,0.0,0.0,1992-05-07,,,,47,14,33,0.2978723404255319,2.3,6.6,45.7,58.2,48.7,46.2,38.8,0.8200000000000001
Guy Michelevitz,0.0,0.0,1988-07-23,,,,47,8,39,0.1702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcin Matkowski,90.0,185.0,1981-01-15,2003,1,1,46,17,29,0.3695652173913043,3.866666666666667,11.766666666666666,43.43333333333334,52.96666666666667,33.00000000000001,37.56666666666666,30.0,0.55
Juan Carlos Aguilar,66.0,168.0,1998-11-20,,1,1,89,43,46,0.48314606741573035,3.3000000000000003,4.791304347826086,57.03043478260869,63.83478260869565,54.178260869565214,49.54347826086956,40.18695652173913,1.0965217391304347
Daniel Hobart,83.0,183.0,1998-03-10,,0,1,46,15,31,0.32608695652173914,10.814285714285713,6.514285714285714,61.58571428571429,73.38571428571427,45.371428571428574,49.10000000000001,33.6,1.082857142857143
Vincent Jaensch Mueller,0.0,0.0,1994-02-13,,,,44,14,30,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ku Keon Kang,0.0,0.0,1997-01-02,,1,1,52,16,36,0.3076923076923077,0.0,1.9,65.45,52.5,48.099999999999994,41.900000000000006,32.75,0.675
Khalid Allouch,0.0,0.0,1991-06-03,,1,,46,9,37,0.1956521739130435,2.4444444444444446,7.6000000000000005,59.12222222222223,50.63333333333333,32.22222222222222,36.24444444444445,27.87777777777778,0.49
Dario Acosta,0.0,0.0,1987-09-09,0,,,24,3,21,0.125,1.0571428571428572,5.471428571428571,58.54285714285714,56.24285714285714,40.77142857142858,42.75714285714286,35.15714285714286,0.7414285714285713
Mateo Andres Ruiz Naranjo,77.0,3.0,1996-07-15,,1,1,46,12,34,0.2608695652173913,5.0,5.6000000000000005,63.35,55.75,43.575,41.175,27.4,0.685
Austin Smith,0.0,0.0,1993-11-25,,,,41,17,24,0.4146341463414634,5.3999999999999995,6.883333333333333,59.333333333333336,66.58333333333333,44.550000000000004,45.35,33.4,0.8383333333333334
